ID,Ime,Spol,Rojstni Kraj,Leto Rojstva,Starost,Stanje,Ogledi Slo,Ogledi Ang,Povezave Slo,Povezave Ang,Dolžina Slo,Dolžina Ang
12016827,Franc Bogovič,Moški,Veliki Kamen,1963,56,Živ,100,74,155,16,888,130
12226160,Ivan Kern,Moški,Žužemberk,1898,92,Mrtev,15,37,9,5,361,291
12630270,Dušan Hauptman,Moški,Ljubljana,1960,59,Živ,34,35,8,22,158,364
12747819,Josip Šolar,Moški,Ljubljana,1903,52,Mrtev,8,11,6,10,70,119
12748430,Ančka Goropenko,Ženska,Ljubljana,1914,90,Mrtev,0,6,3,7,80,124
12751559,Emil Goršek,Moški,Celje,1914,30,Mrtev,0,11,1,7,60,120
12752126,Ivan Valant,Moški,Ljubljana,1909,,Mrtev,2,16,2,7,56,118
12752136,Ivan Krevs,Moški,Višnja Gora,1912,77,Mrtev,2,24,5,4,78,124
12752652,Katarina Hribar,Ženska,Ljubljana,1913,,,5,8,4,6,60,124
12754990,Marta Pustišek,Ženska,Ljubljana,1917,48,Mrtev,3,9,6,7,288,126
12759624,Stanislav Šporn,Moški,Ljubljana,1904,,Mrtev,0,9,5,7,60,119
12761027,Ciril Pelhan,Moški,Ljubljana,1921,89,Mrtev,9,9,4,5,257,140
12783947,Ada Vidovič Muha,Ženska,Pivka,1940,79,Živ,53,23,23,17,645,203
12783948,Ada Krivic,Ženska,"Dvor, Žužemberk",1914,81,Mrtev,29,82,12,9,278,360
12783951,Ada Smolnikar,Ženska,Jesenice,1935,84,Živ,2,9,6,6,59,113
12783960,Adela Žgur,Ženska,Komen,1909,82,Mrtev,4,24,8,9,277,935
12783961,Adela Šajn,Ženska,Ljubljana,1990,29,Živ,31,84,6,37,232,138
12784159,Albin Jakopič,Moški,Mojstrana,1912,,,3,8,6,7,76,127
12784239,Alenka Ermenc,Ženska,Ljubljana,1963,56,Živ,154,293,27,10,352,458
12784368,Alojz Colja,Moški,Bled,1943,76,Živ,4,15,7,6,81,100
12784377,Alojz Klančnik,Moški,Mojstrana,1912,59,Mrtev,0,10,6,9,114,125
12784422,Alojzija Štebi,Ženska,Ljubljana,1883,73,Mrtev,28,27,9,9,733,1495
12784565,Andrej Jezeršek,Moški,Kranj,1982,37,Živ,4,9,2,7,70,123
12784573,Andrej Koželj,Moški,Maribor,1955,63,Živ,7,10,5,8,60,122
12785198,Asja Hrvatin,Ženska,Ljubljana,1990,28,Živ,46,43,4,6,235,297
12785430,Baltazar Baebler,Moški,Vrhnika,1880,56,Mrtev,4,14,4,2,93,187
12785679,Benedikt Kuripečič,Moški,Gornji Grad,1490,,Mrtev,12,76,8,25,237,574
12785795,Bert Sotlar,Moški,Kočevje,1921,71,Mrtev,557,128,436,61,2057,111
12785997,Blaž Trupej,Moški,Ljubljana,1972,47,Živ,10,22,4,5,64,115
12786103,Bojan Ropret,Moški,Kranj,1952,67,Živ,18,16,9,19,131,107
12786194,Boris Režek,Moški,Ljubljana,1908,77,Mrtev,3,8,10,6,160,143
12786354,Branka Jurca,Ženska,Kopriva,1914,84,Mrtev,130,59,168,90,860,639
12787018,Ciril Klinar,Moški,Jesenice,1937,82,Živ,5,13,25,7,136,126
12787187,Cveto Pavčič,Moški,,1933,86,Živ,8,12,7,11,188,125
12787274,Danica Guberinič,Ženska,Domžale,1955,64,Živ,0,11,1,15,163,85
12787312,Danilo Zavrtanik,Moški,Nova Gorica,1953,66,Živ,14,28,53,74,612,585
12787358,David Miklavčič,Moški,Grosuplje,1983,36,Živ,15,80,35,47,231,221
12787433,Dejan Židan,Moški,Maribor,1967,52,Živ,236,367,151,51,670,293
12787826,Drago Marušič,Moški,Opatje selo,1884,79,Mrtev,21,55,19,20,342,364
12787829,Drago Savič,Moški,Ljubljana,1949,70,Živ,2,27,11,9,83,89
12787846,Drago Šoštarič,Moški,Maribor,1943,76,Živ,4,8,2,7,62,118
12788033,Duša Počkaj,Ženska,Lendava,1924,57,Mrtev,226,55,601,157,1907,442
12788087,Dušan Đurišič,Moški,Jesenice,1961,58,Živ,5,6,1,12,77,124
12788201,Edvard Delorenco,Moški,Ljubljana,1921,49,Mrtev,0,8,3,5,60,107
12788358,Emil Žnidar,Moški,Jesenice,1914,,,4,7,7,6,61,125
12788807,Feliks Dev,Moški,Tržič,1732,54,Mrtev,65,16,50,4,3999,198
12788884,Filip Leščak,Moški,Maribor,1960,58,Živ,16,19,12,15,124,131
12788993,Fran Bradač,Moški,Jama pri Dvoru,1885,84,Mrtev,5,14,15,5,239,356
12789009,Fran Roš,Moški,Kranj,1898,78,Mrtev,39,18,46,76,1080,953
12789054,Franc Cvenkelj,Moški,,1925,72,Mrtev,1,14,10,8,73,125
12789085,Franc Hafner,Moški,Ljubljana,1936,83,Živ,8,21,6,9,74,122
12789149,Franc Očko,Moški,Slovenska Bistrica,1960,59,Živ,18,19,6,10,79,123
12789167,Franc Pribošek,Moški,Ljubljana,1917,63,Mrtev,2,9,8,6,64,112
12789204,Franc Červan,Moški,Podgora,1936,55,Mrtev,8,19,7,15,99,126
12789208,Franc Škerlj (kolesar),Moški,Ljubljana,1941,78,Živ,14,13,6,10,68,114
12789224,France Bezlaj,Moški,,1910,82,Mrtev,26,30,282,10,589,326
12789228,France Ačko,Moški,Maribor,1904,70,Mrtev,19,22,4,10,229,146
12789265,France Žajdela,Moški,Ljubljana,1920,87,Mrtev,1,25,8,5,374,207
12789281,Franci Čop,Moški,Jesenice,1914,88,Mrtev,5,17,301,113,91,126
12789413,Franček Rudolf,Moški,,1944,75,Živ,60,35,333,114,3107,1560
12789919,Gizela Bravničar,Ženska,Trst,1908,81,Mrtev,5,16,6,6,268,248
12790414,Gregor Sračnjek,Moški,Kranj,1979,40,Živ,2,12,6,9,85,116
12791256,Ignac Kavec,Moški,Ljubljana,1953,66,Živ,7,20,13,5,191,80
12791267,Ignazio Francesco Scodnik,Moški,Kanal,1804,73,Mrtev,3,10,9,45,77,831
12791288,Igor Radin,Moški,,1938,76,Mrtev,11,50,13,10,183,133
12791307,Ilija Arnautović,Moški,Niš,1924,84,Mrtev,19,59,299,123,1564,312
12791440,Irena Kohont,Ženska,Maribor,1941,77,Živ,110,25,25,8,90,192
12791669,Ivan Vidmajer,Moški,Slovenska Bistrica,1949,69,Živ,0,11,1,4,58,123
12791736,Ivo Čarman,Moški,Kranj,1959,60,Živ,12,17,7,12,116,124
12791768,Iztok Božič,Moški,Maribor,1971,48,Živ,9,19,9,19,59,497
12791894,Jakob Šubelj,Moški,Ljubljana,1922,,,1,9,5,12,44,116
12791965,Jana Kolarič,Ženska,Maribor,1954,65,Živ,16,23,11,19,2491,1135
12791972,Janez Albreht (hokejist),Moški,Ljubljana,1940,79,Živ,6,20,12,5,85,80
12792015,Janez Gorjanc,Moški,Kranj,1948,71,Živ,6,9,2,5,63,121
12792016,Janez Gregor Dolničar,Moški,Ljubljana,1655,64,Mrtev,9,12,17,4,375,487
12792053,Janez Lampič,Moški,Kranj,1963,56,Živ,14,16,5,10,76,272
12792074,Janez Mlakar,Moški,Jesenice,1944,75,Živ,6,15,14,8,84,125
12792090,Janez Pavčič,Moški,Ljubljana,1928,,,2,28,8,20,95,125
12792092,Janez Petač,Moški,Jesenice,1949,62,Mrtev,3,14,33,6,319,90
12792103,Janez Puterle,Moški,Ljubljana,1952,67,Živ,2,20,11,11,98,99
12792114,Janez Skok (kajakaš),Moški,Ljubljana,1963,56,Živ,7,14,7,15,132,118
12792126,Janez Vrečko,Moški,Ljubljana,1946,73,Živ,25,30,14,3,1245,746
12792134,Janez Zibler,Moški,,1958,61,Živ,5,7,6,7,63,123
12792150,Janez Žirovnik,Moški,Ljubljana,1935,84,Živ,9,15,6,10,82,119
12792158,Jani Likavec,Moški,Trebnje,1968,51,Živ,15,6,4,11,60,189
12792162,Janja Vidmar,Ženska,Ptuj,1962,57,Živ,966,111,121,14,1973,1464
12792181,Janko Lavrin,Moški,,1887,99,Mrtev,24,69,262,19,1427,544
12792185,Janko Orožen,Moški,Turje,1891,97,Mrtev,26,11,38,76,608,447
12792189,Janko Pleterski,Moški,Maribor,1923,95,Mrtev,24,40,745,21,1013,337
12792417,Jernej Šugman,Moški,Ljubljana,1968,48,Mrtev,760,279,326,120,1492,1946
12792713,Josip Križaj,Moški,,1887,81,Mrtev,8,20,7,28,181,328
12792717,Josip Marn,Moški,Dragovšek,1832,60,Mrtev,6,26,30,3,755,1074
12792776,Joža Lovec,Moški,Maribor,1939,79,Živ,1,18,6,7,58,218
12792789,Jože Berc,Moški,Bled,1944,74,Živ,4,21,7,7,91,98
12792800,Jože Brilej,Moški,Dobje pri Planini,1910,71,Mrtev,28,44,21,34,503,1131
12792880,Jože Pogačnik,Moški,Maribor,1932,83,Mrtev,22,52,305,168,1492,1701
12792899,Jože Valenčič,Moški,Ljubljana,1948,71,Živ,9,11,4,10,144,127
12792905,Jože Vrtačič,Moški,,1980,39,Živ,9,8,7,12,91,123
12792911,Jože Zidar,Moški,Jesenice,1927,85,Mrtev,1,10,7,9,135,129
12792935,Jože Šmit,Moški,"Tlake, Rogatec",1922,82,Mrtev,29,27,80,9,569,411
12792981,Jožef Petkovšek,Moški,Verd,1861,37,Mrtev,50,58,22,39,616,1327
12793016,Jožko Kavalar,Moški,Rateče,1968,51,Živ,3,8,7,9,74,123
12793057,Julia Doria,Ženska,Ljubljana,2000,19,Živ,41,37,11,13,641,534
12793099,Jure Detela,Moški,Ljubljana,1951,40,Mrtev,25,33,35,7,452,353
12793104,Jure Potočnik,Moški,Bled,1949,70,Živ,1,9,4,5,70,117
12793119,Jurij Gustinčič,Moški,Trst,1921,92,Mrtev,60,29,14,13,720,328
12793168,Juro Adlešič,Moški,Adlešiči,1884,84,Mrtev,22,33,237,100,888,619
12793434,Karel Pečko,Moški,Vuhred,1920,95,Mrtev,31,22,716,10,2131,402
12793692,Klara Maučec,Ženska,,1977,41,Živ,22,16,13,19,102,79
12793991,Konrad Grilc,Moški,Celje,1909,,Mrtev,1,8,3,19,83,122
12794326,Krista Fanedl,Ženska,Maribor,1941,78,Živ,5,17,7,8,65,120
12794734,Leon Bebler,Moški,Ljubljana,1912,,Mrtev,0,13,6,5,58,123
12794742,Leon Knap,Moški,Kranjska Gora,1911,,,1,13,4,7,86,126
12794883,Lina Kuduzović,Ženska,Ljubljana,2002,16,Živ,106,266,33,47,535,389
12795089,Lojze Kolman,Moški,Ljubljana,1967,52,Živ,13,18,10,9,121,119
12795209,Lovro Žemva,Moški,Zgornje Gorje,1911,70,Mrtev,4,7,9,6,69,129
12795302,Luka Bašič,Moški,Ljubljana,1989,30,Živ,15,28,8,5,474,99
12795310,Luka Gračnar,Moški,Jesenice,1993,25,Živ,13,92,15,35,455,186
12795437,Maja Benedičič,Ženska,Kranj,1982,37,Živ,4,5,9,11,100,300
12795448,Maja Novak,Ženska,Jesenice,1960,59,Živ,101,47,325,108,1859,235
12795635,Mara Rekar,Ženska,Mojstrana,1937,82,Živ,3,8,6,6,73,120
12795802,Marina Tomić,Ženska,Celje,1983,36,Živ,2,32,3,45,62,437
12795878,Marjan Šarec,Moški,Ljubljana,1977,41,Živ,1313,3629,140,352,1357,914
12795883,Marjan Šemrl,Moški,,1954,65,Živ,2,15,5,9,73,260
12795914,Marko Kavčič,Moški,Ljubljana,1949,70,Živ,10,10,8,7,58,120
12796060,Matej Cigale,Moški,"Lome, Idrija",1819,69,Mrtev,23,36,27,5,394,447
12796079,Matej Soklič,Moški,Bled,1973,46,Živ,4,11,6,7,82,123
12796084,Matej Tonin,Moški,,1983,36,Živ,234,165,30,32,499,202
12796086,Mateja Vraničar Erman,Ženska,Ljubljana,1965,53,Živ,23,52,88,34,590,478
12796100,Matevž Lukanc,Moški,,1926,,,6,12,8,8,65,121
12796130,Matija Pavšič,Moški,Koper,1979,39,Živ,2,13,5,6,64,119
12796134,Matija Šestak,Moški,Ljubljana,1972,46,Živ,63,31,11,27,91,270
12796408,Meta Štoka,Ženska,Ljubljana,1949,70,Živ,3,8,4,8,135,90
12796421,Metka Jerman,Ženska,Ljubljana,1963,56,Živ,56,16,7,11,129,122
12796667,Milena Kordež,Ženska,Kranj,1953,66,Živ,6,3,7,8,144,120
12796674,Milena Čelesnik,Ženska,Ljubljana,1933,86,Živ,0,6,4,6,59,120
12796676,Milenko Kersnič,Moški,Ljubljana,1946,73,Živ,2,9,3,9,73,120
12796678,Milica Rožman,Ženska,Ljubljana,1932,87,Živ,0,3,4,7,59,113
12796724,Miloš Vratič,Moški,Ljubljana,1948,71,Živ,7,7,7,8,58,120
12796765,Miran Gašperšič,Moški,Jesenice,1948,71,Živ,4,6,7,7,59,122
12796823,Miro Kocuvan mlajši,Moški,Celje,1971,48,Živ,16,11,3,19,77,284
12796967,Mojca Mavrič,Ženska,Ljubljana,1980,39,Živ,3,12,4,11,74,117
12797182,N'toko,Moški,Novo mesto,1980,39,Živ,92,99,42,28,1717,340
12797211,Nada Kotlušek,Ženska,Ljubljana,1934,85,Živ,4,10,4,11,92,125
12797276,Nana Forte,Ženska,Zagorje ob Savi,1981,38,Živ,71,164,12,5,132,539
12797432,Nevin Birsa,Moški,Branik,1947,56,Mrtev,11,18,6,75,256,545
12797505,Nina Prešiček,Ženska,,1976,42,Živ,13,20,2,6,102,110
12797510,Nina Bednarik,Ženska,Škofja Loka,1982,37,Živ,18,10,7,8,127,231
12797511,Nina Šenk,Ženska,,1982,37,Živ,24,85,295,7,1491,276
12798410,Paul John Sifler,Moški,,1911,89,Mrtev,9,23,5,9,189,467
12798438,Pavla Jesih,Ženska,Ljubljana,1901,75,Mrtev,82,34,13,5,344,390
12798623,Peter Klofutar,Moški,Kranjska Gora,1897,,,0,18,5,6,59,127
12799103,Polde Milek,Moški,Ljubljana,1948,70,Živ,1,13,4,7,73,121
12799767,Rado Istenič,Moški,Ljubljana,1915,,,2,16,6,6,61,124
12799904,Rastko Poljšak,Moški,Ljubljana,1899,,,1,9,7,14,89,116
12800280,Robert Kaštrun,Moški,,1964,55,Živ,3,2,2,6,117,123
12800281,Robert Kerštajn,Moški,Kranjska Gora,1967,52,Živ,8,8,7,8,280,124
12800361,Rok Vilčnik,Moški,Maribor,1968,51,Živ,60,49,91,3,938,588
12800362,Rok Rogelj,Moški,Ljubljana,1987,32,Živ,3,11,4,8,74,112
12800378,Roman Ambrožič,Moški,Bled,1973,46,Živ,2,10,4,5,70,118
12800383,Roman Kenk,Moški,Ljubljana,1898,89,Mrtev,10,24,12,6,222,332
12800512,Rudi Knez,Moški,Jesenice,1944,75,Živ,13,36,13,12,84,130
12800518,Rudi Valenčič,Moški,"Pristava, Nova Gorica",1941,78,Živ,15,10,5,9,77,114
12800620,Ruža Vojsk,Ženska,Maribor,1930,89,Živ,2,10,2,10,57,199
12800651,Sabina Cvilak Damjanovič,Ženska,Maribor,1977,42,Živ,46,108,299,138,1599,1988
12800728,Sandi Papež,Moški,Novo mesto,1965,54,Živ,23,15,7,13,98,121
12800733,Sandi Klavžar,Moški,,1962,57,Živ,21,45,57,21,863,195
12800794,Saša Golob,Ženska,Ljubljana,1991,28,Živ,8,27,11,33,306,240
12800800,Sašo Jereb,Moški,Žiri,1983,36,Živ,16,7,10,16,94,342
12802718,Simo Važič,Moški,Celje,1934,85,Živ,3,11,3,11,66,121
12802729,Simon Razgor,Moški,Celje,1985,34,Živ,9,83,18,32,476,181
12802863,Slava Zupančič,Ženska,Kranj,1931,68,Mrtev,7,16,8,11,115,130
12802875,Slavko Beravs,Moški,Jesenice,1946,,Mrtev,4,7,17,10,143,131
12802895,Slavko Lukanc,Moški,,1921,,,3,8,7,6,63,122
12802904,Slavko Špan,Moški,Ljubljana,1938,81,Živ,2,16,3,7,71,121
12803151,Sonja Rozman,Ženska,Jesenice,1934,76,Mrtev,1,13,5,7,64,113
12803333,Stane Bervar,Moški,Ljubljana,1905,,Mrtev,2,10,7,5,67,126
12803344,Stane Granda,Moški,Novo mesto,1948,71,Živ,78,19,16,3,299,306
12803345,Stane Jagodič,Moški,Celje,1943,76,Živ,20,92,297,193,1612,1666
12803346,Stane Kmet,Moški,Ljubljana,1905,63,Mrtev,2,10,5,6,57,126
12803401,Stanislav Rapotec,Moški,Trst,1913,84,Mrtev,9,69,7,23,248,619
12803939,Tatjana Smolnikar,Ženska,Ljubljana,1962,56,Živ,1,12,3,12,75,121
12804150,Tina Čarman,Ženska,Kranj,1978,41,Živ,20,17,6,9,64,358
12804152,Tine Šrot,Moški,Celje,1938,81,Živ,13,8,6,16,131,120
12804225,Tomaž Cerkovnik,Moški,Ljubljana,1960,44,Mrtev,48,19,13,13,206,49
12804246,Tomaž Lepša,Moški,Ljubljana,1955,64,Živ,3,15,15,9,102,91
12804252,Tomaž Pengov,Moški,Ljubljana,1949,65,Mrtev,1228,342,63,34,1822,363
12804287,Tone Gale,Moški,Jesenice,1944,73,Mrtev,26,11,28,16,185,137
12804293,Tone Janša,Moški,Ormož,1943,76,Živ,14,49,32,7,189,247
12804310,Tone Đurišič,Moški,Mojstrana,1961,58,Živ,5,18,1,11,64,125
12805080,Urban Acman,Moški,Celje,1976,43,Živ,8,20,2,14,70,126
12805108,Uroš Krek (skladatelj),Moški,Ljubljana,1922,85,Mrtev,42,87,414,21,2232,574
12805203,Valentin Perko,Moški,Ljubljana,1950,69,Živ,14,16,18,3,799,848
12805323,Vekoslav Skalak,Moški,Bled,1938,81,Živ,2,14,5,7,81,95
12805645,Vida Juvan,Ženska,,1905,93,Mrtev,46,23,919,4,4113,159
12805736,Vilko Ukmar,Moški,Postojna,1905,86,Mrtev,31,41,501,108,2497,1310
12805782,Vinko Polončič,Moški,Ljubljana,1957,62,Živ,10,34,4,13,66,111
12805811,Violeta Tomič,Ženska,Sarajevo,1963,56,Živ,156,334,32,24,296,238
12805930,Vladimir Rybář,Moški,Sežana,1894,51,Mrtev,21,63,8,5,628,767
12805932,Vladimir Skrbinšek,Moški,Ljubljana,1902,84,Mrtev,31,25,299,4,1374,91
12805961,Vlado Dimovski,Moški,Postojna,1960,59,Živ,153,111,39,9,588,478
12805962,Vlado Jug,Moški,Jesenice,1947,72,Živ,30,14,15,10,136,123
12806581,Zdravko Pečar,Moški,,1950,69,Živ,9,23,3,9,76,163
12806582,Zdravko Mlinar,Moški,,1933,86,Živ,25,16,724,9,3051,1232
12806583,Zdravko Hlebanja,Moški,Mojstrana,1929,90,Živ,2,5,4,8,89,125
12807052,Črtomir Nagode,Moški,Metlika,1903,44,Mrtev,54,92,17,7,369,698
12807333,Štefan Cuk,Moški,Celje,1962,57,Živ,3,11,3,7,61,121
12807346,Štefan Robač,Moški,Ravne na Koroškem,1931,88,Živ,0,9,3,7,96,127
12807349,Štefan Seme,Moški,Ljubljana,1947,72,Živ,8,18,37,11,177,125
12807464,Žan Kranjec,Moški,Ljubljana,1992,26,Živ,111,116,16,28,700,458
13380568,Samo Kukovica,Moški,Brežice,1998,21,Živ,0,18,2,21,172,95
13395144,Marinko Šarkezi,Moški,,1972,47,Živ,23,52,5,10,94,184
13415424,Franc Fridl,Moški,Ptuj,1972,47,Živ,22,22,2,5,125,264
13416785,Krešo Omerzel,Moški,Brežice,1957,59,Mrtev,4,16,5,22,217,254
13439571,Emil Šterbal,Moški,,1970,49,Živ,5,18,1,5,98,164
13473119,Štefka Drolc,Ženska,Ponikva,1923,94,Mrtev,259,63,939,12,2763,308
13566336,Branko Ziherl,Moški,Ljubljana,1916,25,Mrtev,8,11,7,7,179,149
13566407,Draško Vilfan,Moški,Trst,1914,82,Mrtev,5,17,7,9,307,135
13566963,Lidija Benedetič-Lapajne,Ženska,Jesenice,1959,60,Živ,38,20,39,51,199,220
13566996,Milan Stepišnik,Moški,Ljubljana,1910,40,Mrtev,22,25,8,6,153,127
13605947,Anton Karinger,Moški,Ljubljana,1829,40,Mrtev,37,19,22,10,235,142
13639014,Janez Kajzer,Moški,,1938,81,Živ,13,21,80,4,554,299
13639017,Janez Lenarčič,Moški,Ljubljana,1967,51,Živ,561,1020,14,24,192,447
13640005,Jože Babič,Moški,Povžane,1917,79,Mrtev,50,58,509,159,2615,1666
13641108,Katra Zajc,Ženska,,1967,52,Živ,50,60,9,10,163,298
13649140,Milan Bizovičar,Moški,Ljubljana,1927,79,Mrtev,20,21,14,5,218,376
13649477,Miran Božovič,Moški,Ljubljana,1957,62,Živ,11,79,4,17,91,157
13653486,Nikolaj Omersa,Moški,Idrija,1911,70,Mrtev,24,41,488,109,963,1564
13654412,Nuša Tome,Ženska,Ljubljana,1960,55,Mrtev,66,29,14,14,130,109
13843338,Marina Gržinić,Ženska,,1958,60,Živ,9,141,9,17,96,1188
14375817,Bojan Šrot,Moški,Celje,1960,59,Živ,81,38,20,21,289,408
14389692,Roman Smolej,Moški,Jesenice,1946,73,Živ,5,15,34,15,199,94
14438005,Tone Dečman,Moški,Ljubljana,1913,75,Mrtev,1,7,6,6,71,125
14469091,Marija Vojskovič,Ženska,Ljubljana,1915,81,Mrtev,1,25,68,11,601,189
14475900,Slavko Pengov,Moški,Ljubljana,1908,57,Mrtev,44,43,266,9,1043,233
14541770,Doris Debenjak,Ženska,Ljubljana,1936,77,Mrtev,23,49,13,10,464,440
14570831,Henrik Freyer,Moški,Idrija,1802,64,Mrtev,20,25,18,9,657,174
14623441,Vita Mavrič,Ženska,Celje,1965,54,Živ,43,46,242,79,1498,368
14623663,Gramatik,Moški,Portorož,1984,35,Živ,70,4476,6,61,247,1209
14635388,Milan Komar,Moški,Ljubljana,1921,84,Mrtev,22,78,6,30,862,1071
15104367,Katarina Lavtar,Ženska,Jesenice,1988,31,Živ,11,11,10,12,121,130
15104770,Lea Jagodič,Ženska,Celje,1991,28,Živ,1,5,2,2,38,94
15109943,Klemen Kosi,Moški,Maribor,1991,28,Živ,13,19,23,30,189,128
15119239,Alenka Čebašek,Ženska,Kranj,1989,30,Živ,9,16,5,30,82,315
15136497,Barbara Kralj,Ženska,Ljubljana,1994,25,Živ,6,25,3,7,61,99
15262168,Adnan Zildžović,Moški,,1969,49,Živ,20,210,2,35,214,517
15270439,Tjaša Iris,Ženska,Kranj,1968,51,Živ,11,33,6,34,585,2986
15407024,Janez Karl Filip Kobencl,Moški,Ljubljana,1712,57,Mrtev,9,88,8,28,97,789
15430307,Matjaž Mulej,Moški,Maribor,1941,78,Živ,22,22,9,10,360,373
15548295,Andrej Jelenc,Moški,Ljubljana,1963,56,Živ,6,23,44,38,203,269
15622038,Josip Kosmatin,Moški,Ljubljana,1897,,,2,7,4,7,57,106
15623306,Pamela Begič,Ženska,,1994,25,Živ,11,52,1,25,209,325
15630129,Miha Verlič,Moški,Maribor,1991,28,Živ,8,51,17,25,476,247
15632201,Nika Razinger,Ženska,Jesenice,1993,26,Živ,3,13,5,17,65,395
15646904,Martin Čater,Moški,Celje,1992,26,Živ,18,17,8,17,181,227
15658008,Milena Zupančič,Ženska,Jesenice,1946,72,Živ,570,176,542,176,2759,655
15658373,Majda Potokar,Ženska,Ljubljana,1930,71,Mrtev,346,94,531,178,2459,589
15658756,Anže Kuralt,Moški,Kranj,1991,27,Živ,3,38,15,28,486,167
15710343,Bojan Kumar,Moški,Ljubljana,1950,69,Živ,2,10,11,8,80,92
15710344,Marjan Žbontar,Moški,Jesenice,1954,65,Živ,6,16,8,10,75,94
15710345,Franci Žbontar,Moški,Jesenice,1952,67,Živ,6,33,26,15,154,114
15710350,Silvo Poljanšek,Moški,Jesenice,1951,67,Živ,3,14,12,11,87,89
15710353,Bogdan Jakopič,Moški,Ljubljana,1948,71,Živ,5,7,15,7,94,73
15710354,Božidar Beravs,Moški,Jesenice,1948,70,Živ,2,15,13,11,107,114
15715093,Matic Podlipnik,Moški,Jesenice,1992,27,Živ,5,45,8,18,400,244
15726413,Cilka Sadar,Ženska,Ljubljana,1991,28,Živ,6,37,5,15,79,104
15727252,Tim-Kevin Ravnjak,Moški,Velenje,1996,22,Živ,24,41,7,23,266,119
15729440,Izidor Šušteršič,Moški,Medvode,1977,42,Živ,1,11,8,13,76,147
15729441,Glorija Kotnik,Ženska,Slovenj Gradec,1989,30,Živ,9,28,9,24,75,148
15733316,Jan Kralj,Moški,,1995,24,Živ,4,10,2,9,86,112
15733545,Alek Glebov,Moški,Maribor,1983,36,Živ,16,22,7,12,132,57
15822477,Kaja Jerina,Ženska,Ljubljana,1992,27,Živ,2,15,1,9,97,245
15830617,Dalila Jakupović,Ženska,Jesenice,1991,28,Živ,18,454,18,465,191,1582
15832842,Luzija Grad,Ženska,Ljubljana,1983,36,Živ,1,14,1,10,116,129
15845238,Staš Skube,Moški,Novo mesto,1989,29,Živ,32,604,5,13,545,95
15859682,Klemen Cehte,Moški,Brežice,1986,33,Živ,24,85,26,27,170,193
15867203,Mario Šoštarič,Moški,Slovenj Gradec,1992,26,Živ,16,61,7,24,527,205
15912352,Dorjan Marušič,Moški,Koper,1957,62,Živ,63,73,105,9,312,260
15930860,Maruša Mišmaš,Ženska,Grosuplje,1994,25,Živ,201,702,7,42,197,271
15945220,Ksenija Predikaka,Ženska,Ljubljana,1970,49,Živ,10,14,6,12,82,186
15955830,Vlado Gorišek,Moški,Ljubljana,1925,72,Mrtev,13,26,11,9,162,160
15971386,Josip Pogačnik,Moški,Podnart,1866,65,Mrtev,26,41,17,8,504,106
16029101,Rozalija Sršen,Ženska,Žužemberk,1897,70,Mrtev,26,53,8,6,280,314
16061455,Dean Bombač,Moški,Koper,1989,30,Živ,16,315,37,57,639,236
16063078,Miška Madjarič,Moški,,1825,57,Mrtev,0,27,4,29,100,182
16089810,Romana Tomc,Ženska,Ljubljana,1965,53,Živ,87,84,92,14,597,172
16107324,Majda Grbac,Ženska,Maribor,1946,73,Živ,30,28,12,46,92,311
16186989,Ivo Boscarol,Moški,Postojna,1956,63,Živ,64,192,9,14,358,968
16192594,Milan Balažic,Moški,Ljubljana,1958,61,Živ,82,38,13,13,679,764
16193547,Franci Demšar,Moški,,1960,59,Živ,102,34,47,11,266,88
16211500,Sara Frece,Ženska,,1984,35,Živ,2,11,1,8,64,119
16213477,Sigrid Corneo,Ženska,,1971,48,Živ,4,40,5,37,72,493
16216701,Alenka Novak,Ženska,,1977,42,Živ,4,13,2,10,63,126
16222343,Nataša Kramberger,Ženska,Maribor,1983,36,Živ,68,40,10,4,995,90
16223884,Urša Pintar,Ženska,Ljubljana,1985,34,Živ,5,50,3,49,75,216
16225794,Špela Kern,Ženska,,1990,29,Živ,7,27,2,32,75,212
16231331,Jaka Ihbeisheh,Moški,Ljubljana,1986,33,Živ,36,362,6,84,220,465
16234875,Nives Orešnik,Ženska,Maribor,1991,28,Živ,49,73,3,8,79,247
16235709,Matej Palčič,Moški,Koper,1993,26,Živ,10,178,2,89,186,203
16318360,Andreja Nikl,Ženska,,1985,33,Živ,3,25,1,13,96,206
16318365,Anisa Rola,Ženska,Maribor,1994,25,Živ,3,28,1,8,101,129
16323019,Bogdan Borčić,Moški,Ljubljana,1926,87,Mrtev,55,32,524,4,2365,418
16561918,Janez Frančišek Gnidovec,Moški,Veliki Lipovec,1873,65,Mrtev,55,42,70,19,457,1431
16592011,Viktor Tišlar,Moški,Jesenice,1941,71,Mrtev,5,14,20,16,316,138
16666591,Nina Jeriček,Ženska,Celje,1984,35,Živ,5,30,1,41,71,94
16725872,Matic Šušteršič,Moški,Ljubljana,1980,25,Mrtev,4,53,5,22,90,128
16732934,Dušan Mramor,Moški,Ljubljana,1953,65,Živ,55,59,38,18,552,351
16733488,Ajda Novak,Ženska,Ljubljana,2000,19,Živ,38,39,2,27,61,266
16734358,Patricia Peklar,Ženska,,1989,30,Živ,12,41,0,58,72,197
16736690,Tim Čeh,Moški,Ljubljana,1994,25,Živ,8,22,2,12,231,125
